ts_code,symbol,exchange,pre_close,event_close,event_high,event_low,price_change_pct,vol_change_pct,earliest_date,name
002196.SZ,002196,SZ,10.83,11.39,11.62,10.79,5.170821791320411,56.24022173029907,20170103,方正电机
000959.SZ,000959,SZ,6.34,6.32,6.58,6.23,-0.3154574132492046,11.970109409240397,20170103,首钢股份
002828.SZ,002828,SZ,32.55,31.62,32.6,30.35,-2.8571428571428457,60.738711819806554,20170103,贝肯能源
300711.SZ,300711,SZ,17.59,23.42,23.42,19.35,33.14383172256965,91.41048508376174,20171101,广哈通信
002800.SZ,002800,SZ,40.43,38.26,40.95,37.7,-5.367301508780613,22.30826320111622,20170103,天顺股份
300077.SZ,300077,SZ,13.85,14.04,14.35,13.6,1.3718411552346534,26.3393969709309,20170103,国民技术
000965.SZ,000965,SZ,6.29,6.23,6.34,6.21,-0.9538950715421243,-29.234333610628386,20170103,天保基建
300063.SZ,300063,SZ,6.28,6.44,6.66,6.24,2.5477707006369448,136.89556076531463,20170103,天龙集团
300705.SZ,300705,SZ,33.69,35.02,37.85,33.23,3.9477589789255134,-2.1397311191224246,20171010,九典制药
000030.SZ,000030,SZ,8.41,8.46,8.52,8.33,0.5945303210463818,-19.52435308394674,20170103,富奥股份
002627.SZ,002627,SZ,18.23,18.54,18.79,18.26,1.7004936917169429,-10.969721913722571,20170103,三峡旅游
002141.SZ,002141,SZ,8.26,8.5,8.63,8.18,2.9055690072639253,-15.639995993097836,20170103,贤丰控股
300088.SZ,300088,SZ,9.27,10.28,10.78,9.18,10.895361380798272,75.33809944423783,20170809,长信科技
000756.SZ,000756,SZ,16.66,16.07,16.85,15.9,-3.54141656662665,-8.334540258833405,20170103,新华制药
002155.SZ,002155,SZ,9.14,9.2,9.26,9.05,0.6564551422319334,0.31399346774011627,20170103,湖南黄金
002633.SZ,002633,SZ,13.55,14.15,14.39,13.55,4.428044280442801,109.42888504036881,20170103,申科股份
002169.SZ,002169,SZ,6.18,6.13,6.24,6.12,-0.8090614886731363,16.968154494749395,20170103,智光电气
002790.SZ,002790,SZ,30.6,30.89,31.26,30.45,0.9477124183006508,-23.031272296192224,20170103,瑞尔特
300659.SZ,300659,SZ,39.36,39.88,43.79,38.0,1.3211382113821217,119.0018608279037,20170526,中孚信息
000839.SZ,000839,SZ,12.51,13.6,14.19,12.51,8.713029576338927,106.05106628508018,20170103,国安股份
300665.SZ,300665,SZ,36.99,34.72,37.28,34.28,-6.136793728034612,-35.95083433326754,20170613,飞鹿股份
300103.SZ,300103,SZ,19.25,19.52,19.71,18.76,1.4025974025974004,64.32266765127277,20170103,达刚控股
000811.SZ,000811,SZ,8.72,8.54,8.73,8.48,-2.0642201834862557,-37.95467022813845,20170103,冰轮环境
300671.SZ,300671,SZ,42.41,42.71,45.34,40.63,0.7073803348267019,2.23846409143294,20170705,富满微
002753.SZ,002753,SZ,22.25,22.01,22.66,21.8,-1.0786516853932515,-9.885525585177945,20170103,永东股份
002035.SZ,002035,SZ,29.16,29.94,30.1,28.3,2.6748971193415674,-21.69518433520075,20170103,华帝股份
000636.SZ,000636,SZ,10.1,11.26,11.66,10.34,11.485148514851486,245.8136068164305,20170103,风华高科
002747.SZ,002747,SZ,12.96,13.56,13.98,12.86,4.629629629629626,42.40388054299413,20170103,埃斯顿
002009.SZ,002009,SZ,16.44,16.9,17.03,16.4,2.7980535279805188,50.62458330784425,20170103,天奇股份
002592.SZ,002592,SZ,24.16,24.15,25.5,24.12,-0.04139072847682766,119.60677307831664,20170103,ST八菱
002586.SZ,002586,SZ,9.52,9.41,9.62,9.29,-1.1554621848739437,-17.289218717504912,20170103,ST围海
300329.SZ,300329,SZ,10.33,10.37,10.47,10.26,0.3872216844143189,7.994525451795839,20170103,海伦钢琴
300301.SZ,300301,SZ,6.36,6.43,6.52,6.31,1.1006289308176005,22.650972995131674,20170103,ST长方
300467.SZ,300467,SZ,52.88,54.25,55.36,52.02,2.5907715582450783,-27.281218293186676,20170103,迅游科技
300473.SZ,300473,SZ,48.75,49.9,50.0,48.3,2.358974358974356,-45.40340177274791,20170210,德尔股份
300315.SZ,300315,SZ,6.79,6.77,6.98,6.72,-0.2945508100147343,18.918075049581073,20170103,掌趣科技
000420.SZ,000420,SZ,3.16,3.15,3.18,3.14,-0.31645569620253894,-22.910696664058143,20170103,吉林化纤
002237.SZ,002237,SZ,10.65,10.74,10.83,10.52,0.8450704225352099,13.993982586739348,20170103,恒邦股份
300498.SZ,300498,SZ,25.51,25.77,26.08,24.68,1.0192081536652213,-42.212268473510676,20170103,温氏股份
002551.SZ,002551,SZ,10.06,10.0,10.08,9.86,-0.5964214711729672,-21.849604311967212,20170103,尚荣医疗
002545.SZ,002545,SZ,9.49,9.53,9.58,9.42,0.42149631190726183,-23.887354578068667,20170103,东方铁塔
002223.SZ,002223,SZ,22.2,21.88,22.41,21.76,-1.441441441441443,-5.474924509753881,20170103,鱼跃医疗
002579.SZ,002579,SZ,9.79,10.3,10.43,9.74,5.2093973442288215,125.38585969419442,20170301,中京电子
000408.SZ,000408,SZ,17.79,18.12,18.21,17.58,1.8549747048903984,-20.87439810558706,20170103,藏格矿业
002578.SZ,002578,SZ,4.65,4.78,4.88,4.6,2.7956989247311803,26.731582512041236,20170413,闽发铝业
000409.SZ,000409,SZ,6.79,6.77,6.81,6.65,-0.2945508100147343,-1.1004905786215347,20170103,云鼎科技
002544.SZ,002544,SZ,18.66,19.6,19.65,18.49,5.037513397642022,66.80791749687145,20170103,普天科技
002222.SZ,002222,SZ,20.5,20.31,20.88,20.01,-0.9268292682926891,-7.756407826932529,20170103,福晶科技
002236.SZ,002236,SZ,28.56,28.93,29.3,27.24,1.2955182072829168,7.29305465085208,20170103,大华股份
000421.SZ,000421,SZ,6.74,6.91,7.09,6.7,2.522255192878337,45.61835462415553,20170103,南京公用
002550.SZ,002550,SZ,5.9,5.88,5.91,5.86,-0.33898305084746544,-33.35643076181139,20170103,千红制药
300499.SZ,300499,SZ,25.18,25.38,25.66,25.03,0.794281175536137,5.272874256089997,20170103,高澜股份
300472.SZ,300472,SZ,25.55,27.24,27.77,25.3,6.6144814090019475,52.5430584215033,20170103,*ST新元
300314.SZ,300314,SZ,15.16,15.01,15.29,14.95,-0.9894459102902398,-36.60225978184231,20170103,戴维医疗
300300.SZ,300300,SZ,16.36,16.31,16.93,16.19,-0.30562347188264494,-61.16686643807514,20170103,海峡创新
300466.SZ,300466,SZ,14.75,14.1,14.9,14.05,-4.406779661016952,-55.06056950383928,20170103,赛摩智能
002587.SZ,002587,SZ,7.48,7.38,7.63,7.38,-1.3368983957219323,0.9713384959545801,20170103,奥拓电子
300328.SZ,300328,SZ,11.98,12.23,12.38,11.8,2.0868113522537564,4.993931577236799,20170103,宜安科技
002593.SZ,002593,SZ,4.92,4.95,4.98,4.89,0.6097560975609807,-41.29010313546406,20170103,日上集团
002008.SZ,002008,SZ,52.3,57.19,58.38,50.24,9.349904397705547,22.620509870609425,20170103,大族激光
002020.SZ,002020,SZ,12.77,12.94,13.11,12.43,1.3312451057165224,32.74418084256853,20170103,京新药业
000637.SZ,000637,SZ,6.31,6.32,6.36,6.26,0.1584786053882833,-13.952848633844086,20170103,茂化实华
000151.SZ,000151,SZ,15.86,16.01,16.12,15.79,0.9457755359394838,3.419221399565124,20170103,中成股份
002746.SZ,002746,SZ,27.75,26.7,28.09,26.43,-3.783783783783786,65.71291778489802,20170103,仙坛股份
002752.SZ,002752,SZ,10.85,10.8,10.99,10.7,-0.4608294930875478,-47.886988857958144,20170103,昇兴股份
000623.SZ,000623,SZ,23.5,24.39,24.4,23.38,3.787234042553194,25.895651720691763,20170103,吉林敖东
002034.SZ,002034,SZ,64.39,63.18,64.61,61.19,-1.879173784749186,-30.45910555375764,20170113,旺能环境
000810.SZ,000810,SZ,10.64,10.85,10.93,10.6,1.973684210526307,37.83734411192477,20170103,创维数字
300670.SZ,300670,SZ,26.55,27.6,27.9,26.42,3.954802259887008,60.530783880875696,20170703,大烨智能
300102.SZ,300102,SZ,8.92,9.29,9.45,8.83,4.14798206278026,112.07457724320433,20170103,乾照光电
002785.SZ,002785,SZ,16.92,16.85,17.0,16.69,-0.41371158392435153,-8.039194512980012,20170103,万里石
300658.SZ,300658,SZ,36.98,36.7,37.54,36.2,-0.7571660356949542,-36.19629802342174,20170602,延江股份
002791.SZ,002791,SZ,20.58,20.99,21.04,20.5,1.9922254616132178,-20.077864453071452,20170103,坚朗五金
000838.SZ,000838,SZ,6.23,6.12,6.19,6.08,-1.7656500802568267,-12.61551572253058,20170103,财信发展
002154.SZ,002154,SZ,3.65,3.68,3.85,3.63,0.8219178082191849,118.52796343293531,20170103,报 喜 鸟
000025.SZ,000025,SZ,43.51,43.41,44.5,43.26,-0.22983222247759463,19.691810259872316,20170103,特  力Ａ
002632.SZ,002632,SZ,8.67,8.81,8.87,8.69,1.6147635524798218,-14.694808403404434,20170103,道明光学
002626.SZ,002626,SZ,16.39,16.26,17.0,16.1,-0.7931665649786394,32.68376021388422,20170103,金达威
002140.SZ,002140,SZ,11.88,11.92,12.05,11.84,0.3367003367003295,-18.523310354353644,20170103,东华科技
300062.SZ,300062,SZ,8.4,8.48,8.58,8.35,0.9523809523809532,-37.907793154104816,20170103,中能电气
002815.SZ,002815,SZ,34.54,35.01,36.22,33.26,1.3607411696583638,16.672934615459152,20170103,崇达技术
002801.SZ,002801,SZ,38.54,39.0,39.49,38.06,1.1935651271406353,-30.625709016167356,20170103,微光股份
300710.SZ,300710,SZ,57.6,61.3,64.6,56.0,6.423611111111104,113.34197916301049,20171019,万隆光电
000970.SZ,000970,SZ,15.61,15.7,16.16,15.48,0.5765534913516968,15.314294416527286,20170103,中科三环
300076.SZ,300076,SZ,6.98,7.18,7.47,6.96,2.8653295128939726,52.81414512923162,20170301,GQY视讯
000958.SZ,000958,SZ,6.61,6.59,6.73,6.56,-0.30257186081695103,-2.2319533366926483,20170103,电投产融
002197.SZ,002197,SZ,13.0,13.33,13.55,12.92,2.538461538461539,42.803587779253256,20170103,证通电子
002829.SZ,002829,SZ,31.21,31.97,31.99,31.1,2.4351169496956038,15.567848748298326,20170103,星网宇达
002183.SZ,002183,SZ,8.47,8.31,8.58,8.24,-1.8890200708382543,-2.8859697302241543,20170103,怡 亚 通
002418.SZ,002418,SZ,9.46,9.85,9.88,9.4,4.122621564482016,46.41151916314689,20170103,康盛股份
002430.SZ,002430,SZ,14.03,16.32,16.88,13.22,16.322166785459736,65.44174199969862,20170103,杭氧股份
000541.SZ,000541,SZ,9.15,9.37,9.37,9.12,2.4043715846994407,43.84512525682347,20170103,佛山照明
002356.SZ,002356,SZ,26.84,27.36,27.57,26.12,1.9374068554396409,2.9303645886702787,20170103,赫美集团
002342.SZ,002342,SZ,7.46,7.33,7.48,7.3,-1.7426273458445027,-18.46018735248853,20170103,巨力索具
002424.SZ,002424,SZ,18.1,17.91,18.29,17.71,-1.0497237569060842,-47.04548988320239,20170103,ST百灵
300506.SZ,300506,SZ,25.01,25.34,25.85,25.02,1.319472211115547,26.204501425238565,20170103,ST名家汇
300274.SZ,300274,SZ,19.48,20.82,21.38,19.24,6.8788501026694036,-2.1873373128358757,20170103,阳光电源
300512.SZ,300512,SZ,22.3,21.65,22.43,21.32,-2.914798206278036,-31.643305321086302,20170103,中亚股份
002395.SZ,002395,SZ,14.52,14.35,14.78,14.26,-1.1707988980716248,-15.413981342631594,20170103,双象股份
000582.SZ,000582,SZ,13.7,13.82,14.35,13.31,0.8759124087591315,-9.571060815519044,20170103,北部湾港
000596.SZ,000596,SZ,74.1,73.46,75.5,71.5,-0.8636977058029698,-3.841522723908567,20170103,古井贡酒
002381.SZ,002381,SZ,9.83,9.69,9.97,9.61,-1.4242115971515825,-12.29809426028149,20170103,双箭股份
300248.SZ,300248,SZ,15.06,15.22,15.39,15.01,1.0624169986719798,-1.4169205304782644,20170103,新开普
002397.SZ,002397,SZ,6.88,6.81,6.9,6.79,-1.0174418604651203,-38.9322790104027,20170103,梦洁股份
300538.SZ,300538,SZ,44.12,44.86,44.9,43.47,1.6772438803263872,3.910631159589105,20170103,同益股份
002383.SZ,002383,SZ,16.99,17.18,17.58,16.86,1.1183048852266115,30.975478264778666,20170103,合众思壮
300510.SZ,300510,SZ,30.13,29.48,30.87,29.35,-2.1573182874211705,21.55669061796439,20170103,金冠股份
300276.SZ,300276,SZ,14.18,14.33,14.55,13.85,1.0578279266572663,54.77378697916374,20170327,三丰智能
002354.SZ,002354,SZ,20.75,20.18,20.72,20.06,-2.74698795180723,4.0514583819798,20170103,天娱数科
000543.SZ,000543,SZ,5.4,5.42,5.5,5.39,0.37037037037036247,9.88586217771006,20170103,皖能电力
002432.SZ,002432,SZ,12.3,12.17,12.33,11.8,-1.0569105691056975,-16.050458029676427,20170103,九安医疗
002426.SZ,002426,SZ,5.95,5.89,6.04,5.85,-1.0084033613445462,-30.676106465345082,20170103,胜利精密
000557.SZ,000557,SZ,5.35,5.33,5.44,5.32,-0.3738317757009266,-18.559393081534107,20170103,西部创业
300289.SZ,300289,SZ,10.19,10.52,10.63,10.14,3.2384690873405306,23.623049914020775,20170103,利德曼
002340.SZ,002340,SZ,7.59,8.02,8.05,7.53,5.665349143610009,30.619412561800896,20170103,格林美
002368.SZ,002368,SZ,29.0,29.15,29.55,28.82,0.51724137931034,48.111480238655055,20170103,太极股份
002195.SZ,002195,SZ,7.01,6.99,7.12,6.91,-0.2853067047075546,-24.555179702121578,20170103,岩山科技
000782.SZ,000782,SZ,9.15,9.33,9.46,9.06,1.967213114754095,-73.02068585063456,20170117,恒申新材
000796.SZ,000796,SZ,14.01,14.65,14.93,13.9,4.568165596002859,12.256659141136932,20170103,凯撒旅业
002181.SZ,002181,SZ,5.31,5.25,5.35,5.23,-1.1299435028248515,-20.195728131281697,20170103,粤 传 媒
300048.SZ,300048,SZ,4.7,4.79,4.91,4.68,1.9148936170212734,-10.811116788552175,20170103,合康新能
300706.SZ,300706,SZ,105.0,113.5,119.18,108.15,8.095238095238095,-10.502169243767698,20170926,阿石创
002817.SZ,002817,SZ,34.34,34.43,34.65,34.18,0.26208503203260425,-19.7033942488488,20170103,黄山胶囊
000966.SZ,000966,SZ,4.61,4.62,4.67,4.59,0.21691973969630773,4.401335820872532,20170103,长源电力
300074.SZ,300074,SZ,8.03,8.42,8.45,7.93,4.856787048567878,93.0190883399193,20170103,华平股份
300712.SZ,300712,SZ,27.41,36.49,36.49,30.15,33.126596132798255,1082.420540428616,20171031,永福股份
002803.SZ,002803,SZ,43.43,45.5,46.29,43.07,4.7662905825466275,-19.094185911636387,20170103,吉宏股份
002630.SZ,002630,SZ,11.07,10.93,11.14,10.87,-1.2646793134598064,-48.71707211105294,20170103,ST华西
000027.SZ,000027,SZ,6.38,6.38,6.43,6.36,0.0,10.432405168330767,20170103,深圳能源
000999.SZ,000999,SZ,28.07,28.26,28.35,27.53,0.6768792304951952,-28.3495361292702,20170103,华润三九
002156.SZ,002156,SZ,12.75,12.72,13.47,12.39,-0.23529411764705382,40.15164008910302,20170105,通富微电
002142.SZ,002142,SZ,17.19,16.9,17.39,16.67,-1.6870273414776187,-17.931530691443648,20170103,宁波银行
000755.SZ,000755,SZ,5.75,6.1,6.66,5.91,6.086956521739125,26.57424129822593,20170103,山西高速
002624.SZ,002624,SZ,32.48,32.56,33.38,32.4,0.24630541871922848,-7.925401387245985,20170103,完美世界
002787.SZ,002787,SZ,12.96,13.07,13.29,12.87,0.8487654320987611,-10.807014530528113,20170103,华源控股
300128.SZ,300128,SZ,10.84,11.68,11.7,10.82,7.749077490774907,40.787169327614265,20170103,锦富技术
002793.SZ,002793,SZ,19.39,19.16,19.67,18.95,-1.1861784424961341,28.94691592699971,20170103,罗欣药业
300672.SZ,300672,SZ,69.98,68.68,74.55,66.44,-1.8576736210345772,1.363824196970437,20170712,国科微
000812.SZ,000812,SZ,8.25,8.33,8.49,8.09,0.9696969696969706,50.493406895049795,20170103,陕西金叶
300100.SZ,300100,SZ,20.34,20.92,21.45,20.18,2.851524090462153,37.7193715548492,20170125,双林股份
300666.SZ,300666,SZ,71.79,72.93,75.0,69.03,1.5879648976180532,-21.422195653954976,20170615,江丰电子
000153.SZ,000153,SZ,9.09,9.14,9.19,9.01,0.5500550055005579,-20.780499885974805,20170103,丰原药业
000635.SZ,000635,SZ,16.38,16.81,17.2,16.18,2.6251526251526234,9.354172370066308,20170103,英 力 特
002022.SZ,002022,SZ,16.47,16.43,16.55,16.35,-0.2428658166363033,-13.488724753081415,20170103,科华生物
002036.SZ,002036,SZ,18.23,19.18,19.49,18.34,5.211190345584198,6.714016015239787,20170103,联创电子
300699.SZ,300699,SZ,93.59,92.33,94.88,86.21,-1.3462976813762209,-9.836441386910474,20170901,光威复材
002778.SZ,002778,SZ,29.89,28.82,29.78,28.36,-3.579792572766813,-1.0177212059318828,20170103,中晟高科
000609.SZ,000609,SZ,12.45,12.34,12.85,12.28,-0.8835341365461802,-28.183624771476495,20170103,ST中迪
002585.SZ,002585,SZ,7.42,7.59,7.63,7.38,2.2911051212937994,-0.8583207195335827,20170103,双星新材
300458.SZ,300458,SZ,30.9,30.88,31.67,29.73,-0.06472491909384975,19.067543412347288,20170103,全志科技
002591.SZ,002591,SZ,11.78,12.04,12.19,11.67,2.207130730050932,6.464431795835125,20170103,恒大高新
300316.SZ,300316,SZ,18.8,20.8,21.84,18.82,10.638297872340425,5.937588250204322,20170103,晶盛机电
300470.SZ,300470,SZ,38.92,39.1,39.31,38.4,0.46248715313463434,-10.616185217706217,20170103,中密控股
300464.SZ,300464,SZ,10.86,11.52,11.73,10.8,6.077348066298344,37.53651618405423,20170103,星徽股份
300302.SZ,300302,SZ,15.88,15.3,15.98,15.26,-3.6523929471032752,-14.504138716694067,20170103,同有科技
002546.SZ,002546,SZ,5.73,5.72,5.93,5.67,-0.1745200698080397,156.3620363219903,20170103,新联电子
002552.SZ,002552,SZ,11.4,11.75,12.23,11.36,3.070175438596488,32.287236776231076,20170103,宝鼎科技
000423.SZ,000423,SZ,65.5,65.41,65.97,63.89,-0.13740458015267695,-29.555905404336265,20170103,东阿阿胶
002234.SZ,002234,SZ,13.82,13.4,14.1,13.15,-3.039073806078147,1.3884994411970977,20170103,民和股份
002208.SZ,002208,SZ,10.99,11.09,11.49,10.87,0.9099181073703335,68.30316233892265,20170103,合肥城建
002209.SZ,002209,SZ,12.7,13.17,13.85,12.8,3.7007874015748086,180.7863360218445,20170103,达 意 隆
002553.SZ,002553,SZ,10.16,10.27,10.34,10.12,1.0826771653543252,-13.736009400791577,20170103,南方精工
002235.SZ,002235,SZ,11.2,11.34,11.41,11.1,1.250000000000005,-8.998547584946436,20170103,安妮股份
000422.SZ,000422,SZ,4.56,4.53,4.62,4.52,-0.6578947368420912,-37.891061074782925,20170103,湖北宜化
002221.SZ,002221,SZ,11.35,12.19,12.54,11.26,7.400881057268721,341.39896370361924,20170103,东华能源
002547.SZ,002547,SZ,8.06,8.16,8.18,8.01,1.2406947890818814,-13.18852385655068,20170103,春兴精工
300465.SZ,300465,SZ,9.46,10.28,10.73,9.45,8.668076109936559,387.3677142583431,20170103,高伟达
300303.SZ,300303,SZ,4.19,4.22,4.27,4.14,0.7159904534606052,-9.38266928762983,20170103,聚飞光电
300317.SZ,300317,SZ,15.41,15.96,16.15,15.39,3.569110966904612,17.55383284595085,20170103,珈伟新能
300471.SZ,300471,SZ,16.43,16.51,17.29,16.2,0.4869141813755439,172.5796783329062,20170103,厚普股份
002590.SZ,002590,SZ,14.94,15.45,16.4,15.27,3.4136546184738945,85.77645809823929,20170103,万安科技
300459.SZ,300459,SZ,11.62,11.63,11.77,11.51,0.08605851979347301,-18.70287662639204,20170125,汤姆猫
002584.SZ,002584,SZ,16.12,16.06,16.35,16.0,-0.37220843672457987,8.107669606777336,20170302,西陇科学
002779.SZ,002779,SZ,24.52,22.97,24.95,22.95,-6.321370309951063,-2.7355969526611794,20170103,中坚科技
000620.SZ,000620,SZ,6.45,6.46,6.6,6.41,0.15503875968991915,-43.05670768941851,20170103,盈新发展
002037.SZ,002037,SZ,12.14,12.49,12.55,12.11,2.8830313014826987,1.424034811804562,20170103,保利联合
300698.SZ,300698,SZ,31.09,32.99,33.79,30.85,6.111289803795439,37.94822366711113,20170831,万马科技
002745.SZ,002745,SZ,52.1,56.55,56.97,51.74,8.541266794625711,30.437628455459688,20170502,木林森
002023.SZ,002023,SZ,11.11,11.55,11.63,11.02,3.9603960396039724,64.87726288143493,20170103,海特高新
000807.SZ,000807,SZ,11.48,10.68,11.37,10.61,-6.968641114982585,34.03055924439249,20170103,云铝股份
300101.SZ,300101,SZ,14.74,14.9,15.38,14.4,1.085481682496609,82.18260602285858,20170103,振芯科技
300667.SZ,300667,SZ,54.94,53.4,57.18,52.8,-2.8030578813250804,-10.055548143688164,20170619,必创科技
300673.SZ,300673,SZ,49.24,49.68,51.04,48.23,0.8935824532900035,12.096169252831475,20170711,佩蒂股份
300115.SZ,300115,SZ,29.56,30.14,30.25,28.8,1.9621109607577871,50.08354989697372,20170103,长盈精密
000813.SZ,000813,SZ,8.25,8.93,9.35,8.4,8.242424242424239,352.3230064379771,20170103,德展健康
002792.SZ,002792,SZ,36.35,38.07,38.22,35.6,4.731774415405774,23.34175462190887,20170103,通宇通讯
002786.SZ,002786,SZ,12.66,12.21,12.73,12.21,-3.5545023696682407,0.13329944971041624,20170103,银宝山新
300129.SZ,300129,SZ,7.39,7.58,7.75,7.33,2.5710419485791665,27.13201299696209,20170103,泰胜风能
000768.SZ,000768,SZ,18.36,18.57,18.93,18.38,1.1437908496732072,10.385022496513063,20170103,中航西飞
000032.SZ,000032,SZ,11.62,11.89,11.98,11.5,2.32358003442342,18.5455229423448,20170103,深桑达Ａ
000026.SZ,000026,SZ,11.51,11.5,11.71,11.42,-0.0868809730668965,-38.06197693678469,20170103,飞亚达
002631.SZ,002631,SZ,13.6,14.02,14.06,13.43,3.0882352941176463,21.34951604034132,20170103,德尔未来
002157.SZ,002157,SZ,6.19,6.11,6.21,5.85,-1.2924071082390964,-1.4264090838683698,20170103,正邦科技
000998.SZ,000998,SZ,26.59,25.84,26.64,25.54,-2.8206092515983454,-14.76280341483798,20170103,隆平高科
000973.SZ,000973,SZ,7.2,7.2,7.33,7.14,0.0,-11.018724165898604,20170103,佛塑科技
300075.SZ,300075,SZ,18.28,18.25,18.6,18.17,-0.16411378555799308,10.075568096558019,20170103,数字政通
002802.SZ,002802,SZ,34.31,35.87,36.58,34.0,4.546779364616715,44.97549229141581,20170103,洪汇新材
300713.SZ,300713,SZ,84.94,113.05,113.05,93.43,33.093948669649166,296.5597027752435,20171101,英可瑞
002816.SZ,002816,SZ,24.8,26.14,27.29,24.56,5.403225806451612,124.00860172152322,20170103,*ST和科
300707.SZ,300707,SZ,64.96,70.05,73.3,64.03,7.835591133004932,-6.016611911868754,20171010,威唐工业
300061.SZ,300061,SZ,16.44,16.83,17.43,16.45,2.372262773722609,52.626121423085884,20170103,旗天科技
000967.SZ,000967,SZ,9.96,10.13,10.2,9.9,1.7068273092369468,-4.063699390722536,20170103,盈峰环境
300049.SZ,300049,SZ,15.0,15.0,15.14,14.86,0.0,-6.744124156760354,20170103,福瑞医科
002180.SZ,002180,SZ,30.61,31.48,31.49,30.01,2.842208428618102,-10.963689370541946,20170103,纳思达
000797.SZ,000797,SZ,12.94,13.88,14.19,12.94,7.264296754250396,47.56378165891673,20170103,中国武夷
000783.SZ,000783,SZ,8.94,9.02,9.19,8.85,0.8948545861297548,19.34882697594814,20170103,长江证券
002194.SZ,002194,SZ,12.65,13.63,14.28,12.0,7.747035573122532,-9.704828911889937,20170103,武汉凡谷
002369.SZ,002369,SZ,9.91,10.42,10.66,9.8,5.146316851664983,-21.945972533436304,20170103,卓翼科技
002427.SZ,002427,SZ,28.87,28.87,29.09,27.43,0.0,-10.617402419719241,20170103,尤夫股份
300288.SZ,300288,SZ,27.78,28.4,28.47,27.54,2.231821454283648,-3.6875751206904366,20170103,朗玛信息
002355.SZ,002355,SZ,11.02,11.06,11.23,10.88,0.3629764065335837,-25.74688819288849,20170103,兴民智通
300511.SZ,300511,SZ,25.45,26.38,26.5,25.03,3.6542239685658147,-10.563840940328905,20170103,雪榕生物
300277.SZ,300277,SZ,11.31,11.01,12.44,10.64,-2.65251989389921,78.14247957138834,20170103,海联讯
300263.SZ,300263,SZ,8.0,7.92,8.25,7.81,-1.0000000000000009,-4.804169452282633,20170103,隆华科技
300505.SZ,300505,SZ,42.72,44.65,45.59,42.36,4.517790262172284,54.07434420257402,20170103,川金诺
000595.SZ,000595,SZ,5.87,6.0,6.14,5.81,2.214650766609879,-6.775275196145617,20170104,*ST宝实
002396.SZ,002396,SZ,25.11,25.45,25.81,23.52,1.3540422142572675,78.27636626983305,20170221,星网锐捷
000581.SZ,000581,SZ,25.04,25.9,26.14,24.49,3.4345047923322665,15.660016376971239,20170103,威孚高科
300539.SZ,300539,SZ,12.92,13.05,13.14,12.82,1.0061919504644024,-1.3889368018744428,20170103,横河精密
300501.SZ,300501,SZ,41.98,42.73,43.13,41.8,1.7865650309671275,-19.710140974979147,20170103,海顺新材
300515.SZ,300515,SZ,14.25,14.46,14.48,14.21,1.473684210526322,-30.884566335866175,20170103,三德科技
002392.SZ,002392,SZ,5.88,6.02,6.13,5.85,2.3809523809523756,11.255598184080153,20170103,北京利尔
002386.SZ,002386,SZ,9.67,9.77,9.95,9.49,1.03412616339193,-0.2487549427356001,20170103,天原股份
000591.SZ,000591,SZ,6.34,6.77,6.98,6.2,6.782334384858039,116.103365359039,20170103,太阳能
300529.SZ,300529,SZ,33.89,34.49,35.1,33.76,1.7704337562702903,-19.309110074027313,20170103,健帆生物
002379.SZ,002379,SZ,6.7,6.62,6.76,6.53,-1.1940298507462697,-47.773169121760006,20170419,宏桥控股
002437.SZ,002437,SZ,6.75,6.95,7.01,6.66,2.9629629629629655,112.72230704188533,20170103,誉衡药业
002351.SZ,002351,SZ,10.6,10.25,10.76,10.21,-3.3018867924528266,-15.535899656101732,20170103,漫步者
300298.SZ,300298,SZ,23.52,22.4,23.6,21.83,-4.761904761904766,24.54678929177255,20170103,三诺生物
000546.SZ,000546,SZ,18.05,19.07,19.15,18.16,5.65096952908587,-23.379128647978806,20170103,金圆股份
000552.SZ,000552,SZ,3.75,3.73,3.83,3.71,-0.5333333333333339,11.866969667858298,20170103,甘肃能化
002345.SZ,002345,SZ,11.3,11.8,11.85,11.16,4.424778761061947,75.50059614310902,20170103,潮宏基
000963.SZ,000963,SZ,55.5,54.8,55.5,53.09,-1.2612612612612664,-15.686856646793046,20170103,华东医药
300065.SZ,300065,SZ,20.14,20.6,20.7,19.85,2.284011916583917,-9.784871494928588,20170706,海兰信
300703.SZ,300703,SZ,41.34,43.06,44.46,41.39,4.160619254958874,69.59038034764727,20170919,创源股份
002812.SZ,002812,SZ,136.56,136.4,142.0,133.53,-0.11716461628587917,-21.506856237565838,20170103,恩捷股份
002806.SZ,002806,SZ,24.51,22.98,24.73,22.63,-6.242350061199515,-29.357909360597173,20170314,华锋股份
300071.SZ,300071,SZ,8.06,7.81,8.08,7.77,-3.1017369727047255,-24.004543433102707,20170103,福石控股
000977.SZ,000977,SZ,19.29,19.34,19.77,18.91,0.2592016588906206,28.86639350238932,20170103,浪潮信息
300059.SZ,300059,SZ,12.81,13.6,13.77,12.67,6.1670569867291105,37.71437800393318,20170103,东方财富
002190.SZ,002190,SZ,24.76,24.88,25.2,24.56,0.4846526655896504,-23.478059958224502,20170103,成飞集成
000793.SZ,000793,SZ,10.43,10.57,10.58,10.33,1.3422818791946365,-34.62273213388083,20170103,*ST华闻
